Timestamp_UTC,AirTemp_C,GroundTemp_0cm_C,GroundTemp_10p5cm_C,GroundTemp_23cm_C,GroundTemp_34p5cm_C,QC_AirTemp_C,QC_GroundTemp_0cm_C,QC_GroundTemp_10p5cm_C,QC_GroundTemp_23cm_C,QC_GroundTemp_34p5cm_C
2025-01-13 11:00:00,-10.8272222222222,-9.95388888888889,-9.85111111111111,-9.43888888888889,-9.1,1,0,0,0,0
2025-01-13 12:00:00,1.45277777777778,-9.91888888888889,-9.85111111111111,-9.43888888888889,-9.1,1,0,0,0,0
2025-01-13 13:00:00,-0.93,-9.91888888888889,-9.81611111111111,-9.43888888888889,-9.06611111111111,0,0,0,0,0
2025-01-13 14:00:00,-0.535000000000001,-9.85111111111111,-9.78222222222222,-9.405,-9.06611111111111,0,0,0,0,0
2025-01-13 15:00:00,-2.97611111111111,-9.81611111111111,-9.74722222222222,-9.405,-9.06611111111111,0,0,0,0,0
2025-01-13 16:00:00,-1.38388888888889,-9.71277777777778,-9.71277777777778,-9.37111111111111,-9.06611111111111,0,0,0,0,0
2025-01-13 17:00:00,-3.00611111111111,-9.67888888888889,-9.67888888888889,-9.37111111111111,-9.03277777777778,0,0,0,0,0
2025-01-13 18:00:00,-0.98611111111111,-9.57611111111111,-9.64388888888889,-9.33722222222222,-9.03277777777778,0,0,0,0,0
2025-01-13 19:00:00,0.412222222222221,-9.54222222222222,-9.57611111111111,-9.30277777777778,-8.99888888888889,0,0,0,0,0
2025-01-13 20:00:00,0.550000000000001,-9.47277777777778,-9.54222222222222,-9.30277777777778,-8.99888888888889,0,0,0,0,0
2025-01-13 21:00:00,0.962222222222222,-9.43888888888889,-9.50777777777778,-9.26888888888889,-8.965,0,0,0,0,0
2025-01-13 22:00:00,0.438888888888888,-9.37111111111111,-9.43888888888889,-9.235,-8.965,0,0,0,0,0
2025-01-13 23:00:00,-0.902222222222222,-9.26888888888889,-9.405,-9.20222222222222,-8.93222222222222,0,0,0,0,0
2025-01-14 00:00:00,-1.27,-9.20222222222222,-9.37111111111111,-9.16777777777778,-8.93222222222222,0,0,0,0,0
2025-01-14 01:00:00,-3.00611111111111,-9.16777777777778,-9.30277777777778,-9.16777777777778,-8.89777777777778,0,0,0,0,0
2025-01-14 02:00:00,-1.1,-9.1,-9.26888888888889,-9.1,-8.86388888888889,0,0,0,0,0
